,age,handle,revenue,betcount,race_month_2018-01-01,race_month_2018-02-01,race_month_2018-03-01,race_month_2018-04-01,race_month_2018-05-01,address_CA,address_FL,address_KY,address_NY,gender_Female,gender_Male,internet_/_shop_Desktop,internet_/_shop_Mobile,bet_type_category_Exotic,bet_type_category_WPS
25429,32,35.0,3.85,5.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25430,32,58.0,6.38,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25431,32,1312.0,91.84,49.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25432,32,5.0,0.55,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25433,32,93.0,6.510000000000002,7.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25434,32,19.0,2.09,3.0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
25435,32,47.0,3.2900000000000005,3.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
25436,32,195.0,13.650000000000002,15.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25437,32,32.0,3.52,3.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
25438,32,60.0,4.2,5.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
25439,32,45.0,4.95,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25440,32,565.0,39.55,49.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25441,32,74.0,8.14,5.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
25442,32,169.0,11.830000000000002,14.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
25443,32,21.0,2.31,1.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25444,32,344.0,24.08,27.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
25445,32,72.0,5.040000000000001,4.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
25446,32,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25447,32,15.0,1.65,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25448,32,3.0,0.21,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25449,32,199.0,21.89,18.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25450,32,175.0,12.250000000000002,10.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25451,32,40.0,4.4,6.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25452,32,5.0,0.35000000000000003,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25453,32,25.0,2.75,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25454,32,35.0,2.45,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25455,32,200.0,14.000000000000002,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25456,32,30.0,2.1,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25457,32,71.0,7.81,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25458,32,205.0,14.35,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25459,32,10.0,1.1,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25460,32,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25461,32,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25462,32,3.0,0.33,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25463,32,2.0,0.14,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25464,32,10.0,1.1,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25465,32,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25466,32,222.00000000000009,24.42000000000001,4.9999999999999964,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25467,32,955.0,66.85000000000001,25.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25468,32,50.0,3.5000000000000004,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25469,32,20.0,2.2,1.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
25470,32,68.0,4.760000000000002,6.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
25471,32,2.0,0.22,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25472,32,2.0,0.14,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25473,32,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25474,32,8.0,0.88,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25475,32,23.0,1.61,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25476,32,1020.5000000000003,112.25500000000004,121.00000000000013,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25477,32,294.0,20.58,15.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25478,32,55.0,6.05,2.9999999999999987,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25479,32,170.0,18.7,17.999999999999996,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25480,32,100.5,11.055,12.999999999999991,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25481,32,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25482,32,210.0,23.1,7.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25483,32,370.0,25.9,18.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25484,32,331.00000000000017,36.410000000000025,51.000000000000036,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25485,32,660.0,46.2,18.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25486,32,11.999999999999991,1.3199999999999987,4.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
25487,32,107.99999999999996,11.879999999999995,39.99999999999999,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25488,32,2.0,0.22,1.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25489,32,728.0,50.96000000000001,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25490,32,82.0,9.02,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25491,32,2473.0,173.11,22.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25492,32,197.0,13.79,2.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25493,32,5.0,0.55,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25494,32,70.0,7.7,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25495,32,28.0,1.96,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25496,32,4.0,0.44,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25497,32,29.0,3.1899999999999995,13.999999999999998,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25498,32,2.0,0.14,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25499,32,17.000000000000007,1.8700000000000008,7.000000000000003,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25500,32,23.0,1.61,6.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25501,32,5.0,0.35000000000000003,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25502,32,5.0,0.55,0.9999999999999998,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25503,32,200.0,14.000000000000002,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25504,32,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25505,32,4.0,0.28,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25506,32,200.0,14.000000000000002,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25507,32,10.0,1.1,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25508,32,2.0,0.14,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25509,32,10.0,1.1,2.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
25510,32,3.0,0.21,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25511,32,11.0,1.21,3.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25512,32,27.0,1.89,2.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25513,32,15.0,1.65,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25514,32,10.0,0.7000000000000001,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25515,32,14.999999999999995,1.6499999999999997,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25516,32,200.0,14.000000000000002,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25517,32,15.0,1.05,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25518,32,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25519,32,20.0,1.4,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25520,32,205.0,14.35,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25521,32,655.0,45.85,4.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
25522,32,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25523,32,695.0,76.45,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25524,32,996.0,69.72000000000001,9.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25525,32,200.0,22.0,3.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
25526,32,480.0,33.6,9.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
25527,32,50.0,5.5,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25528,32,200.0,14.000000000000002,4.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25529,32,848.0,93.28,9.0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
25530,32,702.0,49.14000000000001,20.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
25531,32,205.0,22.55,4.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25532,32,75.0,5.250000000000001,6.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25533,32,210.0,23.1,6.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
25534,32,54.0,3.78,2.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
25535,32,3556.0,391.16,17.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25536,32,180.0,12.6,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25537,32,2842.0,312.62,14.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
25538,32,935.0000000000003,102.85000000000002,4.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25539,32,253.0,27.83,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
25540,32,1056.0,116.16,44.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25541,32,1740.0,121.8,88.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25542,32,77.0,8.47,4.0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
25543,32,780.0,54.60000000000001,35.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
25544,32,27.0,2.97,1.0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
25545,32,26.0,1.8200000000000005,1.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
25546,32,25.0,2.75,1.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
25547,32,90.0,6.300000000000002,4.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
25548,32,26.0,2.86,2.0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
25549,32,13.0,0.91,2.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
25550,32,103.0,11.33,3.0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
25551,32,98.0,6.86,3.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
25552,32,5.0,0.35000000000000003,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25553,32,20.00000000000001,2.200000000000001,10.000000000000004,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25554,32,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25555,32,51.0,5.61,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25556,32,840.0,58.8,17.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25557,32,5.0,0.55,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25558,32,3.0,0.21,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25559,32,13.0,0.91,2.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
25560,32,145.0,10.15,2.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
25561,32,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25562,32,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25563,32,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25564,32,17.0,1.87,7.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25565,32,84.0,5.880000000000001,25.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25566,32,265.0,29.15,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25567,32,1091.0,76.37,10.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25568,32,50.0,5.5,1.9999999999999991,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25569,32,69.0,4.83,10.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25570,32,72.0,7.92,12.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25571,32,6.0,0.42,3.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25572,32,2.0,0.22,1.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25573,32,100.0,11.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25574,32,435.0,30.450000000000006,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25575,32,100.0,11.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
25576,32,50.0,5.5,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25577,32,21.0,1.4700000000000002,1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
25578,33,15.0,1.65,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25579,33,70.0,4.9,10.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25580,33,20.0,1.4,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25581,33,5.0,0.55,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25582,33,33.0,2.31,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25583,33,20.0,1.4,1.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
25584,33,306.0000000000004,33.66000000000005,34.99999999999994,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25585,33,21.0,1.4700000000000002,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25586,33,143.25,15.7575,38.99999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25587,33,53.0,3.71,14.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25588,33,10.999999999999998,1.2099999999999995,3.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25589,33,7.0,0.4900000000000001,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25590,33,12.0,1.32,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25591,33,106.0,11.659999999999998,7.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25592,33,28.0,1.96,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25593,33,200.0,14.000000000000002,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25594,33,6.0,0.66,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25595,33,3.0,0.21,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25596,33,15.0,1.05,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25597,33,2.0,0.22,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
25598,33,208.0,14.560000000000002,4.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
25599,33,15.000000000000007,1.6500000000000008,6.000000000000003,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25600,33,7.0,0.77,2.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
25601,33,5.0,0.35000000000000003,1.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
25602,33,38.0,4.18,19.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25603,33,33.0,2.31,7.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25604,33,12.0,1.32,6.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
25605,33,20.0,1.4,2.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
25606,33,14.0,1.54,4.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25607,33,6.0,0.66,3.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
25608,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25609,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25610,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25611,33,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25612,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25613,33,200.0,22.0,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25614,33,5.0,0.55,2.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25615,33,100.0,11.0,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25616,33,15.0,1.65,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25617,33,5.0,0.35000000000000003,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25618,33,10.0,1.1,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25619,33,20.0,1.4,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25620,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25621,33,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25622,33,10.0,1.1,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25623,33,764.0,53.48,40.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25624,33,12.0,0.8400000000000001,4.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
25625,33,10.0,1.1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
25626,33,200.0,14.000000000000002,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25627,33,203.0,14.21,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25628,33,9.0,0.99,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25629,33,205.0,14.35,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25630,33,5.0,0.55,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25631,33,24.0,2.64,10.999999999999998,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25632,33,30.0,3.3,6.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25633,33,6.0,0.66,1.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
25634,33,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25635,33,36.0,3.96,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25636,33,8.0,0.56,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25637,33,25.0,2.75,2.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
25638,33,28.0,1.96,3.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
25639,33,20.0,2.2,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25640,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25641,33,3.0,0.33,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25642,33,41.0,2.87,12.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25643,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25644,33,27.0,2.97,9.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25645,33,224.0,15.68,5.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25646,33,2.0,0.22,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25647,33,2.0,0.14,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25648,33,11.0,0.77,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25649,33,441.99999999999983,48.61999999999998,65.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25650,33,327.0,22.89,43.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25651,33,41.99999999999999,4.619999999999999,10.999999999999991,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25652,33,53.0,3.71,7.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25653,33,16.999999999999996,1.87,7.999999999999997,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25654,33,14.0,0.98,5.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25655,33,17.0,1.87,4.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25656,33,3.0,0.21,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25657,33,45.0,4.95,22.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25658,33,20.0,1.4,4.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
25659,33,96.0,6.7200000000000015,10.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25660,33,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25661,33,220.0,24.2,45.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25662,33,732.0,51.24,152.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25663,33,299.99999999999994,32.99999999999999,59.99999999999999,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25664,33,629.0,44.03,150.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25665,33,497.0,54.67,88.0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25666,33,671.0,46.97000000000001,164.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
25667,33,477.0,52.47,94.0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25668,33,789.0,55.23,194.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
25669,33,152.5,16.775,36.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25670,33,441.0,30.870000000000005,124.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
25671,33,169.00000000000006,18.590000000000007,38.000000000000014,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25672,33,3.0,0.21,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25673,33,21.000000000000007,2.310000000000001,3.0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
25674,33,20.0,2.2,5.000000000000003,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
25675,33,65.00000000000004,7.150000000000005,17.999999999999982,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25676,33,39.99999999999999,4.399999999999999,3.9999999999999987,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25677,33,10.000000000000004,1.1000000000000003,5.000000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25678,33,3.0,0.21,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25679,33,200.0,14.000000000000002,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25680,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25681,33,6.0,0.42,3.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25682,33,55.0,3.850000000000001,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25683,33,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25684,33,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25685,33,5.0,0.35000000000000003,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25686,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25687,33,22.0,1.54,9.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25688,33,9.0,0.99,1.0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
25689,33,5.0,0.35000000000000003,1.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
25690,33,205.0,14.35,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25691,33,12.0,1.32,5.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25692,33,41.0,2.87,8.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25693,33,4.0,0.44,2.0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
25694,33,2.0,0.22,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
25695,33,20.0,2.2,9.0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
25696,33,20.0,1.4,6.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
25697,33,6.0,0.66,3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
25698,33,4.0,0.28,2.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
25699,33,217.0,15.19,4.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25700,33,41.99999999999999,4.619999999999999,6.999999999999999,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
25701,33,3.0,0.33,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25702,33,5.0,0.35000000000000003,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25703,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25704,33,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25705,33,54.0,5.94,4.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25706,33,228.0,15.96,6.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25707,33,5.0,0.55,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
25708,33,200.0,14.000000000000002,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25709,33,24.0,2.64,3.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25710,33,14.0,0.98,2.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25711,33,205.0,14.35,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
