age,handle,revenue,race_month_2018-01-01,race_month_2018-02-01,race_month_2018-03-01,race_month_2018-04-01,race_month_2018-05-01,address_CA,address_FL,address_KY,address_NY,gender_Female,gender_Male,internet_/_shop_Desktop,internet_/_shop_Mobile,bet_type_category_Exotic,bet_type_category_WPS
52,4.0,0.4799999999999999,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
22,205.0,22.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
22,100.0,12.0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
63,115.0,8.05,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
20,100.0,11.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
23,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
34,51.0,3.5700000000000003,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
45,217.0,15.19,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
23,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
55,5.999999999999999,0.17999999999999994,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
33,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
23,222.0,24.42,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
21,33.0,3.63,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26,6.0,0.66,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
24,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21,3.0,0.36,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
27,10.0,1.1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
26,6.000000000000003,0.7200000000000003,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
29,210.0,14.7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
41,146.0,10.22,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
23,155.0,10.85,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
49,130.0,10.4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
18,16.0,0.48,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
37,149.0,4.47,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
53,221.0,6.63,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
26,8.0,0.64,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
58,121.0,8.47,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
24,69.0,2.07,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
28,4.999999999999998,0.5999999999999998,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
31,13.0,0.91,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
35,35.0,4.2,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
53,4.0,0.44,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
24,40.0,4.8,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
34,58.0,6.38,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
23,10.0,1.1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
23,113.0,7.910000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
18,10.0,1.1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
40,483.0,14.49,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
59,516.0,15.48,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
61,26.0,0.78,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40,303.0,9.09,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
48,2.0,0.22,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
56,84.0,2.52,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
38,10.0,1.2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
27,20.0,2.3999999999999995,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
26,11.999999999999998,1.3199999999999998,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
31,200.0,16.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
26,5.0,0.6,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
53,101.0,12.12,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
31,20.0,2.2,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
57,97.0,2.91,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
56,1055.0,31.65,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
51,266.0,26.6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
41,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
36,10.0,0.7000000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
37,4.999999999999999,0.5499999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
37,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
57,9.0,0.27,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
19,9.0,0.99,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
20,8.0,0.96,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
37,10.0,0.8,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
32,243.0,19.44,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
39,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
20,3.0,0.24,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
65,16.0,0.48,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
58,2.0,0.14,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
56,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
24,210.0,6.3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
55,22.0,2.64,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
28,2.9999999999999987,0.3299999999999999,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
59,212.0,14.840000000000002,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
45,210.0,14.7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
38,110.0,8.8,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
40,71.75,2.1525,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
57,91.0,2.7299999999999995,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
53,5.0,0.6,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
46,8.999999999999998,0.9899999999999998,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
62,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
23,87.0,2.61,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
45,12.0,0.36,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1
56,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
34,88.0,9.68,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
40,20.0,2.2,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
38,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
43,200.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
26,18.0,1.98,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
25,9.999999999999998,1.1999999999999995,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
26,4.0,0.44,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
52,33.0,3.96,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
21,20.0,2.4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
60,8.0,0.24,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
21,60.0,7.199999999999998,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
31,217.0,15.19,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25,68.0,2.04,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
61,227.0,15.890000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
60,3.0,0.30000000000000004,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
35,2.0,0.06,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
20,20.0,0.6,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
41,17.0,2.04,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
27,2.0,0.2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
58,32.0,2.56,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
28,6.0,0.48,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
48,109.0,3.27,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
52,100.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
52,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
63,23.0,2.53,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
36,10.0,1.2,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
46,6.0,0.18,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
25,30.0,2.1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
22,199.0,15.92,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
61,3.0,0.09,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
56,15.500000000000012,0.4650000000000004,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
41,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
25,305.0,21.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
27,200.0,6.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
64,173.0,12.11,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
20,20.0,1.6,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
20,9.0,1.08,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
47,7.999999999999997,0.23999999999999996,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
35,20.0,1.4,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
54,214.0,17.12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
28,2.0,0.16,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
54,334.0,10.02,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
24,43.0,3.44,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
61,26.0,3.12,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
29,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
21,63.0,7.56,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
38,182.0,21.84,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
26,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
34,15.0,1.2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
44,1356.0,162.72,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
49,20.0,0.6,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
57,80.0,2.4,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
23,102.0,12.24,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
48,97.0,7.76,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
31,10.0,1.2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
62,3.0,0.21,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
62,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
28,4.0,0.32,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
18,29.999999999999996,3.5999999999999988,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
56,2.0,0.22,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
22,50.0,5.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
50,86.0,2.58,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
33,65.00000000000004,7.150000000000005,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
39,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
28,200.0,14.000000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
24,549.0,43.92,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
53,966.0,115.92,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
18,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
43,211.0,16.88,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
49,1373.0,137.3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
29,96.0,7.68,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
45,19.0,1.33,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
19,3.0,0.21,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
52,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
54,100.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
34,200.0,20.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
21,6.0,0.18,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
59,200.0,14.000000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25,4.0,0.32,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
52,252.0,27.72,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
49,11.0,0.33,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
29,5.0,0.6,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
21,200.0,20.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
25,10.0,0.3,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
28,664.0,79.67999999999998,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
33,33.0,2.31,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
56,12.0,0.36,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
26,209.0,14.63,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
61,509.0,50.90000000000001,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
41,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
32,60.0,4.8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
61,210.0,6.3,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
62,633.0,18.99,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
26,5.0,0.55,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
55,10.0,0.7000000000000001,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
46,52.0,5.72,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
53,235.0,18.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
43,3.0,0.30000000000000004,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
64,108.00000000000006,12.960000000000004,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
20,10.0,0.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
49,15.000000000000005,1.8000000000000005,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
23,96.0,7.68,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
50,14.999999999999998,1.65,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
57,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
55,65.0,5.2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
55,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
21,2.0,0.22,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
21,17.0,2.04,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
23,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
24,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
20,67.0,7.37,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
42,51.0,3.5700000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21,7.0,0.56,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
38,1156.0,80.92,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
40,4.0,0.28,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
53,16.0,1.76,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
25,18.0,1.44,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
60,4.0,0.12,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
57,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
62,80.0,8.8,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
18,2.0,0.06,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
51,325.99999999999994,35.85999999999999,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
20,90.0,7.2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
28,20.0,0.6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
23,7.0,0.84,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
50,110.0,8.8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
24,232.0,18.56,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
57,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
30,22.0,2.42,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
32,5.0,0.15,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
51,144.0,4.32,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
63,4.0,0.44,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
30,52.0,5.72,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
44,10.0,0.7000000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
22,4.999999999999999,0.5999999999999999,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
38,271.5,29.865,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
41,2.0,0.22,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
60,76.0,9.12,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
60,289.0,8.67,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
50,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
62,2.0,0.22,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
24,17.0,2.04,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
65,30.0,0.8999999999999999,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
26,168.0,11.760000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
41,15.0,0.45,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
48,131.0,9.170000000000002,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
33,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
24,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
22,149.0,4.47,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
21,275.0,22.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
41,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
30,25.0,2.75,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
50,182.0,5.46,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
55,517.0,56.87,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
22,33.0,3.63,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
36,22.0,2.42,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
57,10.0,0.3,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
39,4.0,0.28,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
19,33.499999999999986,1.0049999999999994,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
24,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
62,167.0,5.01,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
57,215.0,6.45,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
22,18.0,0.54,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
24,105.0,8.4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
51,200.0,16.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
21,150.0,10.500000000000002,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
63,5.0,0.55,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
25,1269.0,101.52,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
30,2.0,0.14,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
24,40.0,3.2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
63,236.0,7.08,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
58,220.0,17.6,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
57,163.0,4.89,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
50,125.0,13.75,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
26,410.0,12.3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
24,1185.0,82.95,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
38,38.0,2.66,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
63,27.0,2.97,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
54,25.0,2.75,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
49,6.0,0.72,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
62,105.0,7.35,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
31,5.0,0.15,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
32,602.0,42.14,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
26,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
45,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
20,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
28,110.0,12.1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
28,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
30,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21,100.0,12.0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
65,31.0,2.1700000000000004,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
58,266.0,29.26,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
42,20.0,0.6,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
24,39.0,2.7300000000000004,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
33,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
23,30.0,2.4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
54,513.9999999999997,56.53999999999997,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
38,205.0,14.35,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
23,10.0,0.7000000000000001,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
42,5.0,0.15,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
53,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
56,195.0,5.85,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
24,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
53,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
54,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
28,26.0,0.78,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
47,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
35,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
51,43.0,4.73,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
28,555.0,16.65,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
56,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
57,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
35,2.0,0.06,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
34,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
32,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
27,1324.0,39.72,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
19,100.0,8.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
59,4.999999999999999,0.5499999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
42,5.0,0.15,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
50,363.0,39.92999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
65,12.0,0.36,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
41,15.000000000000007,1.6500000000000008,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
60,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
39,459.0,32.13,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
26,180.0,5.4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
44,27.0,0.8099999999999999,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
43,37.0,4.07,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
40,71.0,7.81,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
43,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
29,135.0,16.2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
42,30.00000000000001,3.3000000000000016,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
63,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
23,67.0,5.36,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
24,18.0,1.2600000000000002,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
32,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
48,32.0,0.96,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
37,47.0,3.76,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
41,5.0,0.6,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
54,3.0,0.35999999999999993,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
18,10.0,1.2,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
20,19.0,2.28,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
45,230.0,25.3,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
35,73.0,5.84,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
20,45.0,1.35,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
27,208.0,24.96,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
52,22.0,2.42,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
35,27.0,1.89,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
55,2511.0,276.21,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
29,6.0,0.18,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
65,10.0,0.7000000000000001,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
44,205.0,20.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
53,5.0,0.6,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
42,12.0,1.32,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
52,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
38,104.0,11.44,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
22,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
